array,elements,format,gain,margin,mode,mse_e3m4,mse_e4m3,mse_e5m2,seed,step
weight:5.weight,32,e3m4,4.0,0.5709802064650343,adaptive,7.4629935932384e-07,1.7395452857188877e-06,1.1920248286347343e-05,14,14300
weight:5.bias,1,e4m3,4.0,0.0,adaptive,2.644675003493635e-06,2.644675003493635e-06,3.8269742543006746e-05,14,14300
gradient:1.weight,576,e3m4,4.0,0.7635080952313907,adaptive,1.6732671577007451e-12,7.0753675874779705e-12,3.80236406909843e-11,14,14300
gradient:1.bias,32,e3m4,4.0,0.6521656966806819,adaptive,1.09540659736603e-11,3.149219576426962e-11,3.129892401885311e-10,14,14300
gradient:2.expand.weight,1536,e3m4,4.0,0.7343435006498408,adaptive,2.770069632241342e-13,1.0427260914065348e-12,4.630697495330627e-12,14,14300
gradient:2.expand.bias,48,e3m4,4.0,0.7724693622082729,adaptive,2.43226759649421e-12,1.0689846519573403e-11,4.200103820514853e-11,14,14300
gradient:2.project.weight,1536,e3m4,4.0,0.7260784501269117,adaptive,8.53671514720974e-13,3.1164817631781515e-12,1.3314892307668593e-11,14,14300
gradient:2.project.bias,32,e3m4,4.0,0.6538924038243478,adaptive,5.5019598609345e-12,1.589667468073198e-11,5.036686245258038e-11,14,14300
gradient:3.expand.weight,1536,e3m4,4.0,0.7500159274181772,adaptive,1.980003910307774e-13,7.920520254984228e-13,2.9801571672169297e-12,14,14300
gradient:3.expand.bias,48,e3m4,4.0,0.889485362088198,adaptive,9.269322274983963e-13,8.38741586646784e-12,1.734091241162373e-11,14,14300
gradient:3.project.weight,1536,e3m4,4.0,0.7380167683590834,adaptive,6.015403871644246e-13,2.296102629915325e-12,9.287624071687438e-12,14,14300
gradient:3.project.bias,32,e3m4,4.0,0.6832339257141952,adaptive,2.1510613008817784e-12,6.790693434363698e-12,5.192836524641478e-11,14,14300
gradient:4.expand.weight,1536,e3m4,4.0,0.6518097056938099,adaptive,3.923833737337555e-13,1.1269222036060057e-12,6.134924290589891e-12,14,14300
gradient:4.expand.bias,48,e3m4,4.0,0.6637444707045383,adaptive,1.5798255034490105e-12,4.698288550850406e-12,3.24356925114462e-11,14,14300
gradient:4.project.weight,1536,e3m4,4.0,0.6680960849545428,adaptive,9.233911006965067e-13,2.7821036716907663e-12,1.0680856977434635e-11,14,14300
gradient:4.project.bias,32,e3m4,4.0,0.5729967173494807,adaptive,5.371086301376506e-12,1.2578559743233799e-11,3.601673887513818e-11,14,14300
gradient:5.weight,32,e3m4,4.0,0.6167129882748559,adaptive,2.200682647409515e-10,5.741605063799106e-10,2.236365421755742e-09,14,14300
gradient:5.bias,1,e3m4,4.0,0.9723874385271976,adaptive,3.025539806211265e-10,1.0957113881634398e-08,1.9450316467303167e-08,14,14300
weight:1.weight,576,e3m4,4.0,0.7131169707819383,adaptive,2.958268511243323e-06,1.0311758486748002e-05,3.902660598082668e-05,14,14400
weight:1.bias,32,e3m4,4.0,0.8106586313262293,adaptive,1.54138648686083e-06,8.140780314716068e-06,5.725428956357089e-05,14,14400
weight:2.expand.weight,1536,e3m4,4.0,0.7337837929787324,adaptive,1.9474983752462567e-06,7.315476383038819e-06,2.800368939355275e-05,14,14400
weight:2.expand.bias,48,e3m4,4.0,0.7547188009166081,adaptive,2.3213443958741205e-06,9.464012751686278e-06,3.5437578239632994e-05,14,14400
weight:2.project.weight,1536,e3m4,4.0,0.7565855325949521,adaptive,1.1577886100384031e-06,4.756449451756757e-06,1.7874918429197015e-05,14,14400
weight:2.project.bias,32,e3m4,4.0,0.7224172212360177,adaptive,1.6944874885544415e-06,6.104440254181609e-06,2.2422317039091977e-05,14,14400
weight:3.expand.weight,1536,e3m4,4.0,0.7419678955982826,adaptive,1.7998848287113153e-06,6.975429793453777e-06,2.851996210391721e-05,14,14400
weight:3.expand.bias,48,e3m4,4.0,0.6774212720682705,adaptive,2.3910472695717374e-06,7.412290589966549e-06,2.3945826543030015e-05,14,14400
weight:3.project.weight,1536,e3m4,4.0,0.7384788325154428,adaptive,1.2394860888520714e-06,4.739524914078945e-06,1.752082980499446e-05,14,14400
weight:3.project.bias,32,e3m4,4.0,0.8550556509502295,adaptive,6.497576239700309e-07,4.482807561865825e-06,2.6939533221346804e-05,14,14400
weight:4.expand.weight,1536,e3m4,4.0,0.716516997234706,adaptive,1.8988492034077888e-06,6.698282383370673e-06,2.8843696264577645e-05,14,14400
weight:4.expand.bias,48,e3m4,4.0,0.7766816549221319,adaptive,1.793676875416391e-06,8.031928029875735e-06,3.284413577370156e-05,14,14400
weight:4.project.weight,1536,e3m4,4.0,0.7182789551139482,adaptive,1.341792651807949e-06,4.762841385707151e-06,1.961544938131876e-05,14,14400
weight:4.project.bias,32,e3m4,4.0,0.6191572546870188,adaptive,1.1613183041115412e-06,3.0493381281482875e-06,8.095822958166304e-06,14,14400
weight:5.weight,32,e3m4,4.0,0.5821817270332168,adaptive,7.44090651651372e-07,1.7808954270186447e-06,1.1814438532710578e-05,14,14400
weight:5.bias,1,e4m3,4.0,0.0,adaptive,2.4192169156833643e-06,2.4192169156833643e-06,3.915151058109245e-05,14,14400
gradient:1.weight,576,e3m4,4.0,0.7510229359893068,adaptive,1.0007411598365242e-12,4.019411040181372e-12,1.6356825087517516e-11,14,14400
gradient:1.bias,32,e3m4,4.0,0.7501664960215744,adaptive,2.9292077392637447e-11,1.1724639380299836e-10,3.609672123407006e-10,14,14400
gradient:2.expand.weight,1536,e3m4,4.0,0.7702524389935463,adaptive,1.3916385821730607e-13,6.057250732398284e-13,2.4365910137877534e-12,14,14400
gradient:2.expand.bias,48,e3m4,4.0,0.7805800480926924,adaptive,4.066607964495895e-12,1.8533446612976217e-11,5.08797314749065e-11,14,14400
gradient:2.project.weight,1536,e3m4,4.0,0.7688555794911188,adaptive,7.514282851029288e-13,3.2509038437899775e-12,1.1488048202719828e-11,14,14400
gradient:2.project.bias,32,e3m4,4.0,0.8042678647639231,adaptive,5.471431589293382e-12,2.7953670370448705e-11,1.001388063857404e-10,14,14400
gradient:3.expand.weight,1536,e3m4,4.0,0.7648946401693908,adaptive,1.252754231315629e-13,5.328480100233465e-13,1.740079579326052e-12,14,14400
gradient:3.expand.bias,48,e3m4,4.0,0.688949376070614,adaptive,2.101429807186468e-12,6.7559093135383965e-12,2.44692107654203e-11,14,14400
gradient:3.project.weight,1536,e3m4,4.0,0.7087789074177353,adaptive,6.34459284297839e-13,2.1786172102853975e-12,8.610763075095834e-12,14,14400
gradient:3.project.bias,32,e3m4,4.0,0.6743784826015168,adaptive,2.902719765503363e-12,8.91439788345168e-12,7.05369264156221e-11,14,14400
gradient:4.expand.weight,1536,e3m4,4.0,0.6441620663168367,adaptive,2.2125444373082405e-13,6.217843090552232e-13,3.542618331217012e-12,14,14400
gradient:4.expand.bias,48,e3m4,4.0,0.7722658610412756,adaptive,2.1042676744509166e-12,9.24001857636419e-12,3.2794090533257614e-11,14,14400
gradient:4.project.weight,1536,e3m4,4.0,0.7624649201424146,adaptive,6.423775283873927e-13,2.7043480431291732e-12,1.1575921117714502e-11,14,14400
gradient:4.project.bias,32,e3m4,4.0,0.8326507261782847,adaptive,5.189481274189268e-12,3.100988224016949e-11,1.265374310020923e-10,14,14400
gradient:5.weight,32,e3m4,4.0,0.3785430949059788,adaptive,9.12758849494911e-11,1.468740377672396e-10,1.0053203743524008e-09,14,14400
gradient:5.bias,1,e4m3,4.0,0.0,adaptive,3.968913761011328e-11,3.968913761011328e-11,5.656819545792925e-08,14,14400
weight:1.weight,576,e3m4,4.0,0.7151035069484919,adaptive,2.9426273582055024e-06,1.0328759496781476e-05,3.893064232684209e-05,14,14500
weight:1.bias,32,e3m4,4.0,0.8091283963758195,adaptive,1.5600296522320098e-06,8.173188796085419e-06,5.700127200480387e-05,14,14500
weight:2.expand.weight,1536,e3m4,4.0,0.729579684135093,adaptive,1.985982605699604e-06,7.344058449705144e-06,2.7936756599659414e-05,14,14500
weight:2.expand.bias,48,e3m4,4.0,0.7647171288538327,adaptive,2.295418869569039e-06,9.755996509168029e-06,3.599670369025169e-05,14,14500
weight:2.project.weight,1536,e3m4,4.0,0.7581035133133325,adaptive,1.1432996771382886e-06,4.726400506259618e-06,1.7901465392975517e-05,14,14500
weight:2.project.bias,32,e3m4,4.0,0.7123808195823209,adaptive,1.751953903748692e-06,6.091227647629459e-06,2.2461674178429568e-05,14,14500
weight:3.expand.weight,1536,e3m4,4.0,0.7368786142127818,adaptive,1.8231800007656067e-06,6.929045297138948e-06,2.8602824793920375e-05,14,14500
weight:3.expand.bias,48,e3m4,4.0,0.6790583327587075,adaptive,2.4035093115654893e-06,7.488928851854153e-06,2.4209013079819195e-05,14,14500
weight:3.project.weight,1536,e3m4,4.0,0.7393242487373343,adaptive,1.2385318364258426e-06,4.7512353198432165e-06,1.749229776576547e-05,14,14500
weight:3.project.bias,32,e3m4,4.0,0.8583592713762813,adaptive,6.44725914432117e-07,4.551839860587622e-06,2.728448601896196e-05,14,14500
weight:4.expand.weight,1536,e3m4,4.0,0.7185852691556804,adaptive,1.891623249967802e-06,6.721834511976062e-06,2.8837796608587127e-05,14,14500
weight:4.expand.bias,48,e3m4,4.0,0.7853492934373337,adaptive,1.7033257971096827e-06,7.935337480999183e-06,3.327029542765359e-05,14,14500
weight:4.project.weight,1536,e3m4,4.0,0.7174167829506548,adaptive,1.3431187761361568e-06,4.753002638163111e-06,1.960320582829172e-05,14,14500
weight:4.project.bias,32,e3m4,4.0,0.621321052094824,adaptive,1.1578597192940217e-06,3.0576289643224593e-06,8.093497035313005e-06,14,14500
weight:5.weight,32,e3m4,4.0,0.5943095398456752,adaptive,7.318278106837811e-07,1.8039068762065386e-06,1.179528666728099e-05,14,14500
weight:5.bias,1,e4m3,4.0,0.0,adaptive,2.3460525322982484e-06,2.3460525322982484e-06,3.9448663336438816e-05,14,14500
gradient:1.weight,576,e3m4,4.0,0.6621767084870925,adaptive,1.8711596388127014e-12,5.53887101872965e-12,2.751096103550675e-11,14,14500
gradient:1.bias,32,e3m4,4.0,0.8464250242438726,adaptive,2.8794298426776287e-13,1.874934264844085e-12,3.6216817326491364e-12,14,14500
gradient:2.expand.weight,1536,e3m4,4.0,0.6986401579406307,adaptive,1.2434015749631457e-13,4.1259696927973234e-13,1.7678339271909145e-12,14,14500
gradient:2.expand.bias,48,e3m4,4.0,0.8020126696161364,adaptive,1.5777116805418357e-13,7.968750714921618e-13,7.09433257855866e-12,14,14500
gradient:2.project.weight,1536,e3m4,4.0,0.7657488709369117,adaptive,2.3670946730501524e-13,1.0104944563202716e-12,3.969546424845791e-12,14,14500
gradient:2.project.bias,32,e3m4,4.0,0.7455949514506808,adaptive,1.4515004425217322e-13,5.705470275839839e-13,1.6835202936499758e-12,14,14500
gradient:3.expand.weight,1536,e3m4,4.0,0.6938259943364753,adaptive,6.331615951853639e-14,2.0679795915829246e-13,8.316195037504063e-13,14,14500
gradient:3.expand.bias,48,e3m4,4.0,0.8251969929298627,adaptive,1.0683805852233353e-13,6.11191193521438e-13,2.568802916221187e-12,14,14500
gradient:3.project.weight,1536,e3m4,4.0,0.7830083146907922,adaptive,1.9143309483495488e-13,8.822139639229378e-13,3.0358798687136165e-12,14,14500
gradient:3.project.bias,32,e3m4,4.0,0.8203407943963783,adaptive,7.083191506727893e-14,3.9425708707381166e-13,6.853636627677479e-13,14,14500
gradient:4.expand.weight,1536,e3m4,4.0,0.7844749367204423,adaptive,7.959538896456128e-14,3.6930920122880594e-13,1.26532986587462e-12,14,14500
gradient:4.expand.bias,48,e3m4,4.0,0.718642714464499,adaptive,1.1469989325261784e-13,4.0766633440577923e-13,3.109910241979887e-12,14,14500
gradient:4.project.weight,1536,e3m4,4.0,0.7683425558037049,adaptive,1.230500987206827e-13,5.311726508405062e-13,2.1713899284386064e-12,14,14500
gradient:4.project.bias,32,e3m4,4.0,0.5759138730687158,adaptive,6.402005778318562e-14,1.5096003787353073e-13,1.2029754608656676e-12,14,14500
gradient:5.weight,32,e3m4,4.0,0.5341207418961749,adaptive,1.0078435269302863e-10,2.1633148705360048e-10,7.385953832460213e-10,14,14500
gradient:5.bias,1,e3m4,4.0,0.6677868726788083,adaptive,3.112687110354826e-11,9.369548805774328e-11,4.342195414570925e-10,14,14500
weight:1.weight,576,e3m4,4.0,0.7137891883025899,adaptive,2.9307480108733884e-06,1.0239822854672082e-05,3.893869956602898e-05,14,14600
weight:1.bias,32,e3m4,4.0,0.8130169897024426,adaptive,1.542503815602403e-06,8.249433000076978e-06,5.6959838053575085e-05,14,14600
weight:2.expand.weight,1536,e3m4,4.0,0.7258017728432733,adaptive,1.9968103229671135e-06,7.282360442927931e-06,2.793544316917746e-05,14,14600
weight:2.expand.bias,48,e3m4,4.0,0.7656971444421313,adaptive,2.2322576504977417e-06,9.527231945947897e-06,3.589659967739335e-05,14,14600
weight:2.project.weight,1536,e3m4,4.0,0.7587802349259563,adaptive,1.1493948384995024e-06,4.764928106727447e-06,1.7895447395376938e-05,14,14600
weight:2.project.bias,32,e3m4,4.0,0.7164711650792535,adaptive,1.748562415041714e-06,6.167141396854685e-06,2.2339623900261766e-05,14,14600
weight:3.expand.weight,1536,e3m4,4.0,0.7373605672874854,adaptive,1.8068378002970952e-06,6.879537400900734e-06,2.854375185141647e-05,14,14600
weight:3.expand.bias,48,e3m4,4.0,0.6718934881513163,adaptive,2.436670959076925e-06,7.426463270563403e-06,2.4328759961128232e-05,14,14600
weight:3.project.weight,1536,e3m4,4.0,0.7413948044031718,adaptive,1.231613114264322e-06,4.762522699599728e-06,1.7477393342125383e-05,14,14600
weight:3.project.bias,32,e3m4,4.0,0.8544444278868009,adaptive,6.458426073236787e-07,4.437086110460988e-06,2.7339507656361596e-05,14,14600
weight:4.expand.weight,1536,e3m4,4.0,0.7184484879325128,adaptive,1.8898217145835012e-06,6.712170361672631e-06,2.880330265366511e-05,14,14600
weight:4.expand.bias,48,e3m4,4.0,0.7832045674841377,adaptive,1.6918677945591372e-06,7.803982652795732e-06,3.307561380275474e-05,14,14600
weight:4.project.weight,1536,e3m4,4.0,0.7174146030292151,adaptive,1.3422668827694545e-06,4.749951332086085e-06,1.959105126669011e-05,14,14600
weight:4.project.bias,32,e3m4,4.0,0.6208572144043722,adaptive,1.1551442086153978e-06,3.046726068651638e-06,8.107509064876227e-06,14,14600
weight:5.weight,32,e3m4,4.0,0.5991575050560981,adaptive,7.422241609114928e-07,1.8516603660382054e-06,1.178764409248831e-05,14,14600
weight:5.bias,1,e4m3,4.0,0.0,adaptive,2.3445007669153917e-06,2.3445007669153917e-06,3.945502781294019e-05,14,14600
gradient:1.weight,576,e3m4,4.0,0.7043874235508177,adaptive,3.4449887688542467e-12,1.1653728708820555e-11,5.1727509386894786e-11,14,14600
gradient:1.bias,32,e3m4,4.0,0.8048871725512353,adaptive,5.140568217702059e-12,2.634664406701778e-11,5.152353691836447e-11,14,14600
gradient:2.expand.weight,1536,e3m4,4.0,0.715253500717056,adaptive,2.756033632809553e-13,9.678902601963038e-13,3.5072760221500115e-12,14,14600
gradient:2.expand.bias,48,e3m4,4.0,0.4140000930890006,adaptive,4.787390738344841e-12,8.169610066289552e-12,6.507433959715751e-11,14,14600
gradient:2.project.weight,1536,e3m4,4.0,0.6811430254702312,adaptive,1.9962943623495907e-12,6.260783115356365e-12,2.893017587256213e-11,14,14600
gradient:2.project.bias,32,e3m4,4.0,0.5102073554341262,adaptive,2.704673211304952e-12,5.522078049379918e-12,2.012023077345831e-11,14,14600
gradient:3.expand.weight,1536,e3m4,4.0,0.7359133567531343,adaptive,4.54989312851653e-13,1.7228789281339507e-12,7.421000764450136e-12,14,14600
gradient:3.expand.bias,48,e3m4,4.0,0.8351541434128973,adaptive,6.09526880233349e-13,3.697556571046005e-12,2.2020079560286955e-11,14,14600
gradient:3.project.weight,1536,e3m4,4.0,0.6675242142482545,adaptive,2.1912163302375682e-12,6.59060426094824e-12,3.131920598123695e-11,14,14600
gradient:3.project.bias,32,e3m4,4.0,0.7416823939142417,adaptive,1.2424900054157355e-12,4.809931557678047e-12,1.35429686748946e-11,14,14600
gradient:4.expand.weight,1536,e3m4,4.0,0.7677923299434805,adaptive,1.250170876317798e-12,5.383848328582364e-12,1.8173527540055175e-11,14,14600
gradient:4.expand.bias,48,e3m4,4.0,0.48977543822260694,adaptive,1.7303480052637007e-12,3.3913459580149296e-12,9.453318310028036e-12,14,14600
gradient:4.project.weight,1536,e3m4,4.0,0.7885570673127696,adaptive,1.5352211467289458e-12,7.2606879180959385e-12,2.5915057113847384e-11,14,14600
gradient:4.project.bias,32,e3m4,4.0,0.6437034597065426,adaptive,6.414402598644146e-13,1.800298872776322e-12,8.702312389565826e-12,14,14600
gradient:5.weight,32,e3m4,4.0,0.8622829773633967,adaptive,4.949298589298105e-10,3.59381759389173e-09,7.995451833276063e-09,14,14600
gradient:5.bias,1,e3m4,4.0,0.9868498886321936,adaptive,3.942701158230703e-11,2.9982264392703706e-09,2.9982264392703706e-09,14,14600
weight:1.weight,576,e3m4,4.0,0.711666505037816,adaptive,2.9450957035801296e-06,1.0214199026604212e-05,3.8737662422113885e-05,14,14700
weight:1.bias,32,e3m4,4.0,0.8143660504528788,adaptive,1.5431000446971448e-06,8.312596098190785e-06,5.7013912571134075e-05,14,14700
weight:2.expand.weight,1536,e3m4,4.0,0.7253780347503674,adaptive,1.9969010154992555e-06,7.271454101218974e-06,2.7814658649352213e-05,14,14700
weight:2.expand.bias,48,e3m4,4.0,0.7824221741059817,adaptive,2.0992571832074987e-06,9.648304805794142e-06,3.6198626417563953e-05,14,14700
weight:2.project.weight,1536,e3m4,4.0,0.7562565863577674,adaptive,1.159169704122088e-06,4.75569652037253e-06,1.7923061387673524e-05,14,14700
weight:2.project.bias,32,e3m4,4.0,0.7203015706782177,adaptive,1.7258640990815415e-06,6.170446159695808e-06,2.2416159130126567e-05,14,14700
weight:3.expand.weight,1536,e3m4,4.0,0.7360129085145144,adaptive,1.8160258840480847e-06,6.879222290109334e-06,2.8643667002627806e-05,14,14700
weight:3.expand.bias,48,e3m4,4.0,0.6902387843553288,adaptive,2.3906814328479577e-06,7.71782041167582e-06,2.4003041547734498e-05,14,14700
weight:3.project.weight,1536,e3m4,4.0,0.7398792643447206,adaptive,1.2344004845091755e-06,4.745490517699611e-06,1.7475948791072297e-05,14,14700
weight:3.project.bias,32,e3m4,4.0,0.8525439598504024,adaptive,6.548970470325661e-07,4.441303634413064e-06,2.7526383395089372e-05,14,14700
weight:4.expand.weight,1536,e3m4,4.0,0.7208283645302423,adaptive,1.8807250380687213e-06,6.736805603133914e-06,2.9013976996899938e-05,14,14700
weight:4.expand.bias,48,e3m4,4.0,0.7916455912734288,adaptive,1.6098846268258666e-06,7.726664564792384e-06,3.3146228845829694e-05,14,14700
weight:4.project.weight,1536,e3m4,4.0,0.7186099403954828,adaptive,1.3374813725861145e-06,4.753122318769514e-06,1.9534490580534878e-05,14,14700
weight:4.project.bias,32,e3m4,4.0,0.6221477278161301,adaptive,1.162581083785229e-06,3.076813795682286e-06,8.150395428723899e-06,14,14700
weight:5.weight,32,e3m4,4.0,0.6150228962713957,adaptive,7.316027652121704e-07,1.9003799398104604e-06,1.1923377852339269e-05,14,14700
weight:5.bias,1,e4m3,4.0,0.0,adaptive,2.306801300200334e-06,2.306801300200334e-06,3.961046136513602e-05,14,14700
gradient:1.weight,576,e3m4,4.0,0.702550605533753,adaptive,1.0828241028083403e-12,3.640364118916415e-12,1.5121337460191114e-11,14,14700
gradient:1.bias,32,e3m4,4.0,0.8315868703767421,adaptive,1.4735471890733657e-12,8.749598041255494e-12,2.12280111025373e-11,14,14700
gradient:2.expand.weight,1536,e3m4,4.0,0.6994773946306937,adaptive,5.87836947503272e-14,1.9560490192772381e-13,7.403494569955539e-13,14,14700
gradient:2.expand.bias,48,e3m4,4.0,0.8913532121495762,adaptive,2.978532520923171e-13,2.741482357512287e-12,5.471219612783495e-12,14,14700
gradient:2.project.weight,1536,e3m4,4.0,0.6981690177680487,adaptive,1.7212900879608874e-13,5.702827705865229e-13,2.4384516238044745e-12,14,14700
gradient:2.project.bias,32,e3m4,4.0,0.881884883963832,adaptive,6.179909763940865e-13,5.232107431574228e-12,9.942099214017169e-12,14,14700
gradient:3.expand.weight,1536,e3m4,4.0,0.7703721451759058,adaptive,3.4241246364638134e-14,1.4911625765466712e-13,6.036357340052904e-13,14,14700
gradient:3.expand.bias,48,e3m4,4.0,0.7658981363395369,adaptive,1.7259076899606315e-13,7.372464545877579e-13,2.0645620096321872e-12,14,14700
